iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
21,1,965_5_551_563_564_565_568_574_531_573_27_573_572_26_572_576_30_576_577_530_575_29_575_574_568_565_564_563_551_5_965_965_,0_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_42_43_44_48_51_53_55_57_60_61_62_200_,100_100_80_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_
21,2,965_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_965_965_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
21,3,965_5_939_551_563_562_16_562_567_21_567_499_569_572_26_572_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_965_965_,0_1_1_2_5_9_10_11_13_14_15_17_19_25_26_27_31_32_33_38_41_42_43_48_49_51_55_57_61_64_65_66_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
21,4,965_5_939_551_495_560_14_560_556_10_556_555_9_555_625_554_8_554_435_552_6_552_550_551_5_965_965_,0_1_1_2_7_8_9_10_14_15_16_21_22_23_25_28_29_30_33_35_36_37_42_46_47_48_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
21,5,965_5_939_551_563_562_16_562_567_21_567_499_569_23_569_565_19_565_564_563_17_563_551_5_965_965_,0_1_1_2_5_9_10_11_13_14_15_17_19_20_21_26_27_28_30_32_33_34_37_38_39_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
21,6,965_5_939_551_550_553_7_553_496_556_10_556_555_9_555_625_554_8_554_435_552_6_552_550_551_5_965_965_,0_1_1_2_6_9_10_11_13_14_15_16_21_22_23_25_28_29_30_33_35_36_37_42_46_47_48_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
22,1,965_5_939_551_563_562_559_13_559_566_20_566_500_570_24_570_569_23_569_533_568_22_568_565_564_563_551_5_965_965_,0_1_1_2_5_9_13_14_15_18_19_20_22_23_24_25_29_30_31_32_34_35_36_38_40_42_45_46_47_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
22,2,965_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_965_965_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
22,3,965_5_939_551_563_494_561_15_561_492_562_16_562_559_13_559_557_11_557_558_12_558_560_495_551_5_965_965_,0_1_1_2_5_8_9_10_11_14_15_16_17_21_22_23_27_28_29_32_33_34_37_38_43_44_45_200_,100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_
22,4,965_5_551_563_564_565_568_574_531_573_27_573_572_26_572_576_30_576_577_530_575_29_575_574_568_565_564_563_551_5_965_965_,0_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_42_43_44_48_51_53_55_57_60_61_62_200_,100_100_80_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_
22,5,965_5_939_551_563_564_565_569_23_569_572_26_572_576_30_576_637_571_25_571_570_24_570_500_566_567_562_563_551_5_965_965_,0_1_1_2_5_7_9_14_15_16_22_23_24_28_29_30_35_38_39_40_45_46_47_48_50_54_56_60_63_64_65_200_,100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_
22,6,965_5_939_551_550_553_7_553_496_556_10_556_555_9_555_625_554_8_554_435_552_6_552_550_551_5_965_965_,0_1_1_2_6_9_10_11_13_14_15_16_21_22_23_25_28_29_30_33_35_36_37_42_46_47_48_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
23,1,965_5_939_551_563_17_563_564_18_564_565_19_565_568_22_568_574_28_574_568_565_564_563_551_5_965_965_,0_1_1_2_5_6_7_9_10_11_13_14_15_17_18_19_22_23_24_27_29_31_33_36_37_38_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_
23,2,965_5_939_551_549_3_549_550_4_550_560_14_560_561_15_561_494_563_17_563_551_5_965_965_,0_1_1_2_7_8_9_11_12_13_17_18_19_23_24_25_26_29_30_31_34_35_36_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
23,3,965_5_939_551_495_560_14_560_558_12_558_557_11_557_559_13_559_562_16_562_563_551_5_965_965_,0_1_1_2_7_8_9_10_13_14_15_18_19_20_24_25_26_30_31_32_36_39_40_41_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
23,4,965_5_939_551_550_549_547_1_547_548_2_548_552_6_552_553_7_553_550_4_550_551_5_965_965_,0_1_1_2_6_8_12_13_14_16_17_18_22_23_24_27_28_29_32_33_34_38_39_40_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
23,5,965_5_939_551_563_562_567_21_567_499_569_23_569_572_26_572_576_30_576_577_530_575_29_575_574_568_565_564_563_551_5_965_965_,0_1_1_2_5_9_11_12_13_15_17_18_19_25_26_27_31_32_33_38_39_43_44_45_49_52_54_56_58_61_62_63_200_,100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_
23,6,965_5_965_965_,0_1_2_200_,100_100_100_100_
24,1,965_5_939_551_563_562_567_566_20_566_500_570_24_570_571_25_571_637_576_30_576_572_573_27_573_531_574_568_565_564_563_551_5_965_965_,0_1_1_2_5_9_11_15_16_17_19_20_21_22_27_28_29_32_37_38_39_43_47_48_49_50_53_56_58_60_62_65_66_67_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
24,2,965_5_939_551_563_564_565_19_565_568_22_568_574_28_574_568_565_564_18_564_563_17_563_551_5_965_965_,0_1_1_2_5_7_9_10_11_13_14_15_18_19_20_23_25_27_28_29_31_32_33_36_37_38_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_
24,3,965_5_939_551_563_494_561_15_561_558_12_558_557_11_557_556_10_556_560_14_560_495_551_5_965_965_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_34_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
24,4,965_5_939_551_550_548_2_548_552_6_552_435_554_8_554_625_555_9_555_556_496_553_7_553_550_551_5_965_965_,0_1_1_2_6_10_11_12_16_17_18_20_23_24_25_28_30_31_32_37_38_40_41_42_45_49_50_51_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
24,5,965_5_551_563_562_567_21_567_566_20_566_559_13_559_562_16_562_563_551_5_965_965_,0_1_2_5_9_11_12_13_17_18_19_22_23_24_28_29_30_34_37_38_39_200_,100_100_80_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
24,6,965_5_939_551_563_564_565_19_565_568_22_568_574_28_574_575_29_575_528_573_27_573_531_574_568_565_564_563_551_5_965_965_,0_1_1_2_5_7_9_10_11_13_14_15_18_19_20_24_25_26_28_32_33_34_35_38_41_43_45_47_50_51_52_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
25,1,965_5_939_551_563_564_565_569_23_569_570_24_570_571_25_571_637_576_30_576_572_26_572_569_565_564_563_551_5_965_965_,0_1_1_2_5_7_9_14_15_16_20_21_22_27_28_29_32_37_38_39_43_44_45_51_56_58_60_63_64_65_200_,100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_
25,2,965_5_551_550_4_550_548_2_548_547_1_547_549_3_549_551_5_965_965_,0_1_2_6_7_8_12_13_14_16_17_18_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
25,3,965_5_939_551_563_494_561_15_561_558_12_558_557_11_557_556_10_556_560_14_560_495_551_5_965_965_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_34_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
25,4,965_5_939_551_550_553_7_553_496_556_10_556_555_9_555_625_554_8_554_435_552_6_552_550_551_5_965_965_,0_1_1_2_6_9_10_11_13_14_15_16_21_22_23_25_28_29_30_33_35_36_37_42_46_47_48_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
25,5,965_5_939_551_563_562_559_13_559_566_20_566_500_570_24_570_569_23_569_499_567_21_567_562_563_551_5_965_965_,0_1_1_2_5_9_13_14_15_18_19_20_22_23_24_25_29_30_31_33_35_36_37_39_43_46_47_48_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_
25,6,965_5_939_551_563_564_18_564_565_19_565_568_574_28_574_575_29_575_528_573_27_573_531_574_568_565_564_563_551_5_965_965_,0_1_1_2_5_7_8_9_11_12_13_15_18_19_20_24_25_26_28_32_33_34_35_38_41_43_45_47_50_51_52_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
26,1,965_5_939_551_563_17_563_564_565_568_22_568_533_569_572_26_572_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_965_965_,0_1_1_2_5_6_7_9_11_13_14_15_17_18_24_25_26_30_31_32_37_40_41_42_47_48_50_54_56_60_63_64_65_200_,100_100_100_100_100_100_80_80_80_80_80_60_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
26,2,965_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_965_965_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
26,3,965_5_939_551_563_494_561_15_561_558_12_558_557_11_557_559_13_559_562_16_562_563_551_5_965_965_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_37_40_41_42_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
26,4,965_5_939_551_550_553_7_553_496_556_10_556_555_9_555_625_554_8_554_435_552_6_552_550_551_5_965_965_,0_1_1_2_6_9_10_11_13_14_15_16_21_22_23_25_28_29_30_33_35_36_37_42_46_47_48_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
26,5,965_5_939_551_563_562_567_21_567_566_20_566_500_570_24_570_500_499_569_23_569_499_567_562_16_562_563_551_5_965_965_,0_1_1_2_5_9_11_12_13_17_18_19_21_22_23_24_25_29_31_32_33_35_37_39_40_41_45_48_49_50_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
26,6,965_5_939_551_563_564_18_564_565_19_565_568_574_28_574_575_29_575_528_573_27_573_531_574_568_565_564_563_551_5_965_965_,0_1_1_2_5_7_8_9_11_12_13_15_18_19_20_24_25_26_28_32_33_34_35_38_41_43_45_47_50_51_52_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
27,1,965_5_939_551_563_17_563_564_565_568_22_568_533_569_572_26_572_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_965_965_,0_1_1_2_5_6_7_9_11_13_14_15_17_18_24_25_26_30_31_32_37_40_41_42_47_48_50_54_56_60_63_64_65_200_,100_100_100_100_100_100_80_80_80_80_80_60_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
27,2,965_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_965_965_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
27,3,965_5_939_551_563_494_561_15_561_558_12_558_557_11_557_559_13_559_491_558_560_14_560_495_551_5_965_965_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_28_32_35_36_37_38_43_44_45_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
27,4,965_5_939_551_550_553_7_553_496_556_10_556_555_9_555_625_554_8_554_435_552_6_552_550_551_5_965_965_,0_1_1_2_6_9_10_11_13_14_15_16_21_22_23_25_28_29_30_33_35_36_37_42_46_47_48_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
27,5,965_5_939_551_563_562_567_21_567_566_20_566_500_570_24_570_500_499_569_23_569_499_567_562_16_562_563_551_5_965_965_,0_1_1_2_5_9_11_12_13_17_18_19_21_22_23_24_25_29_31_32_33_35_37_39_40_41_45_48_49_50_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
27,6,965_5_939_551_563_564_18_564_565_19_565_568_574_28_574_575_29_575_528_573_27_573_531_574_568_565_564_563_551_5_965_965_,0_1_1_2_5_7_8_9_11_12_13_15_18_19_20_24_25_26_28_32_33_34_35_38_41_43_45_47_50_51_52_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
28,1,965_5_939_551_495_560_14_560_553_7_553_550_549_3_549_547_1_547_548_2_548_550_551_5_965_965_,0_1_1_2_7_8_9_10_13_14_15_18_20_21_22_26_27_28_30_31_32_36_40_41_42_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
28,2,965_5_939_551_550_4_550_553_7_553_560_14_560_561_15_561_494_563_17_563_551_5_965_965_,0_1_1_2_6_7_8_11_12_13_16_17_18_22_23_24_25_28_29_30_33_34_35_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
28,3,965_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_965_965_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
28,4,965_5_939_551_549_3_549_550_552_6_552_435_554_8_554_625_555_9_555_556_560_14_560_495_551_5_965_965_,0_1_1_2_7_8_9_11_16_17_18_20_23_24_25_28_30_31_32_37_41_42_43_44_49_50_51_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
28,5,965_5_939_551_563_562_567_21_567_499_569_23_569_572_26_572_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_965_965_,0_1_1_2_5_9_11_12_13_15_17_18_19_25_26_27_31_32_33_38_41_42_43_48_49_51_55_57_61_64_65_66_200_,100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
28,6,965_5_939_551_549_547_1_547_548_2_548_552_6_552_553_7_553_560_14_560_495_551_5_965_965_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_26_27_28_31_32_33_34_39_40_41_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
29,1,965_5_939_551_563_564_18_564_565_568_22_568_574_28_574_575_29_575_574_568_565_19_565_564_563_551_5_965_965_,0_1_1_2_5_7_8_9_11_13_14_15_18_19_20_24_25_26_30_33_35_36_37_39_41_44_45_46_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_
29,2,965_5_939_551_563_494_561_15_561_558_12_558_557_11_557_559_13_559_562_16_562_563_551_5_965_965_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_37_40_41_42_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
29,3,965_5_551_550_4_550_548_2_548_547_1_547_549_3_549_551_5_965_965_,0_1_2_6_7_8_12_13_14_16_17_18_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
29,4,965_5_939_551_563_17_563_562_16_562_567_21_567_562_492_561_15_561_560_14_560_495_551_5_965_965_,0_1_1_2_5_6_7_11_12_13_15_16_17_19_20_23_24_25_29_30_31_32_37_38_39_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_0_
29,5,965_5_939_551_563_562_567_21_567_499_569_23_569_572_26_572_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_965_965_,0_1_1_2_5_9_11_12_13_15_17_18_19_25_26_27_31_32_33_38_41_42_43_48_49_51_55_57_61_64_65_66_200_,100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
29,6,965_5_939_551_549_3_549_550_552_6_552_435_554_8_554_625_555_9_555_556_560_14_560_495_551_5_965_965_,0_1_1_2_7_8_9_11_16_17_18_20_23_24_25_28_30_31_32_37_41_42_43_44_49_50_51_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
30,1,965_5_939_551_563_562_567_566_20_566_500_570_24_570_571_25_571_572_26_572_573_27_573_531_574_568_565_564_563_551_5_965_965_,0_1_1_2_5_9_11_15_16_17_19_20_21_22_27_28_29_34_35_36_40_41_42_43_46_49_51_53_55_58_59_60_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
30,2,965_5_939_551_563_564_18_564_565_568_22_568_574_28_574_575_29_575_574_568_565_19_565_564_563_551_5_965_965_,0_1_1_2_5_7_8_9_11_13_14_15_18_19_20_24_25_26_30_33_35_36_37_39_41_44_45_46_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_
30,3,965_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_965_965_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
30,4,965_5_939_551_563_17_563_562_16_562_559_13_559_566_20_566_567_21_567_562_563_551_5_965_965_,0_1_1_2_5_6_7_11_12_13_17_18_19_22_23_24_28_29_30_32_36_39_40_41_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_
30,5,965_5_939_551_563_562_559_13_559_566_20_566_500_570_24_570_571_25_571_637_576_30_576_572_569_565_564_563_551_5_965_965_,0_1_1_2_5_9_13_14_15_18_19_20_22_23_24_25_30_31_32_35_40_41_42_46_52_57_59_61_64_65_66_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_
30,6,965_5_939_551_495_560_14_560_553_7_553_552_6_552_548_547_1_547_549_3_549_551_5_965_965_,0_1_1_2_7_8_9_10_13_14_15_18_19_20_24_26_27_28_32_33_34_39_40_41_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
31,1,965_5_939_551_563_494_561_15_561_558_12_558_557_11_557_556_10_556_560_14_560_495_551_5_965_965_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_34_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
31,2,965_5_939_551_563_564_18_564_565_568_22_568_574_28_574_575_29_575_574_568_565_19_565_564_563_551_5_965_965_,0_1_1_2_5_7_8_9_11_13_14_15_18_19_20_24_25_26_30_33_35_36_37_39_41_44_45_46_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_
31,3,965_5_939_551_549_547_1_547_548_2_548_552_6_552_435_554_8_554_625_555_9_555_556_496_495_551_5_965_965_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_25_28_29_30_33_35_36_37_42_43_47_52_53_54_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
31,4,965_5_551_563_17_563_562_16_562_567_21_567_562_493_564_18_564_563_551_5_965_965_,0_1_2_5_6_7_11_12_13_15_16_17_19_20_23_24_25_27_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
31,5,965_5_551_563_564_565_568_574_531_573_27_573_572_26_572_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_965_965_,0_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_40_41_42_47_48_50_54_56_60_63_64_65_200_,100_100_80_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
31,6,965_5_939_551_563_564_565_569_23_569_572_26_572_576_30_576_637_571_25_571_570_24_570_500_566_567_562_563_551_5_965_965_,0_1_1_2_5_7_9_14_15_16_22_23_24_28_29_30_35_38_39_40_45_46_47_48_50_54_56_60_63_64_65_200_,100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_
32,1,965_5_939_551_549_3_549_550_4_550_553_7_553_496_556_10_556_560_14_560_495_551_5_965_965_,0_1_1_2_7_8_9_11_12_13_16_17_18_20_21_22_23_27_28_29_30_35_36_37_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
32,2,965_5_939_551_563_494_561_15_561_558_12_558_557_11_557_559_13_559_562_563_17_563_551_5_965_965_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_35_36_37_40_41_42_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
32,3,965_5_939_551_550_553_7_553_496_556_10_556_555_9_555_625_554_8_554_435_552_6_552_550_551_5_965_965_,0_1_1_2_6_9_10_11_13_14_15_16_21_22_23_25_28_29_30_33_35_36_37_42_46_47_48_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
32,4,965_5_939_551_563_17_563_564_18_564_565_568_574_28_574_575_29_575_574_568_22_568_565_564_563_551_5_965_965_,0_1_1_2_5_6_7_9_10_11_13_15_18_19_20_24_25_26_30_33_34_35_37_39_41_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
32,5,965_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_965_965_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
32,6,965_5_939_551_563_562_567_566_20_566_500_570_24_570_571_25_571_637_576_30_576_572_573_27_573_531_574_568_565_564_563_551_5_965_965_,0_1_1_2_5_9_11_15_16_17_19_20_21_22_27_28_29_32_37_38_39_43_47_48_49_50_53_56_58_60_62_65_66_67_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
33,1,965_5_939_551_563_564_565_19_565_568_22_568_533_569_23_569_499_567_21_567_562_16_562_563_551_5_965_965_,0_1_1_2_5_7_9_10_11_13_14_15_17_18_19_20_22_24_25_26_28_29_30_34_37_38_39_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
33,2,965_5_939_551_563_494_561_15_561_558_12_558_557_11_557_559_13_559_562_16_562_563_551_5_965_965_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_37_40_41_42_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
33,3,965_5_939_551_549_547_1_547_548_552_6_552_435_554_8_554_625_555_9_555_556_560_14_560_495_551_5_965_965_,0_1_1_2_7_11_12_13_15_19_20_21_23_26_27_28_31_33_34_35_40_44_45_46_47_52_53_54_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
33,4,965_5_939_551_563_17_563_564_18_564_565_568_574_28_574_575_29_575_574_568_565_19_565_564_563_551_5_965_965_,0_1_1_2_5_6_7_9_10_11_13_15_18_19_20_24_25_26_30_33_35_36_37_39_41_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_
33,5,965_5_551_549_3_549_550_4_550_553_7_553_560_14_560_495_551_5_965_965_,0_1_2_7_8_9_11_12_13_16_17_18_21_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
33,6,965_5_939_551_563_564_565_568_574_531_573_27_573_572_26_572_576_30_576_637_571_25_571_570_500_566_20_566_567_562_563_551_5_965_965_,0_1_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_40_41_42_47_48_50_51_52_56_58_62_65_66_67_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
34,1,965_5_939_551_563_564_565_569_23_569_570_24_570_500_566_20_566_567_21_567_562_16_562_563_551_5_965_965_,0_1_1_2_5_7_9_14_15_16_20_21_22_23_25_26_27_31_32_33_35_36_37_41_44_45_46_200_,100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
34,2,965_5_939_551_563_494_561_15_561_558_12_558_557_11_557_559_13_559_562_16_562_563_551_5_965_965_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_37_40_41_42_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
34,3,965_5_939_551_550_548_2_548_552_6_552_435_554_8_554_625_555_9_555_556_10_556_496_495_551_5_965_965_,0_1_1_2_6_10_11_12_16_17_18_20_23_24_25_28_30_31_32_37_38_39_40_44_49_50_51_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_
