iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
29,2,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_588_584_38_584_586_40_586_588_42_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_55_56_57_64_65_66_70_71_72_76_79_80_86_90_93_99_103_104_108_113_114_115_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
29,3,955_5_939_551_550_553_7_553_552_6_552_548_547_1_547_549_3_549_550_4_550_551_5_955_955_,0_1_1_2_6_9_10_11_14_15_16_20_22_23_24_28_29_30_32_33_34_38_39_40_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
29,4,955_5_939_551_550_552_619_617_612_440_613_591_45_591_589_590_44_590_401_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_33_34_38_42_43_44_47_49_50_51_56_57_58_65_66_67_75_79_82_88_92_95_101_105_106_110_115_116_117_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
30,1,955_5_551_550_552_435_554_8_554_614_612_596_594_48_594_589_43_589_591_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_2_6_11_13_16_17_18_23_26_30_34_35_36_40_41_42_46_50_51_54_57_59_60_61_62_63_65_71_75_76_80_85_86_87_200_,100_100_80_80_80_80_80_80_60_60_60_60_60_60_40_40_40_20_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
30,2,955_5_551_550_548_2_548_552_435_554_8_554_622_540_583_37_583_540_438_437_436_496_553_7_553_550_551_5_955_955_,0_1_2_6_10_11_12_16_18_21_22_23_29_32_33_34_35_36_38_44_48_49_51_52_53_56_60_61_62_200_,100_100_80_80_80_80_60_60_60_60_60_40_40_40_40_40_20_20_20_20_20_20_20_20_0_0_0_0_0_0_
30,3,955_5_939_551_549_3_549_550_4_550_552_6_552_548_547_1_547_548_2_548_550_551_5_955_955_,0_1_1_2_7_8_9_11_12_13_18_19_20_24_26_27_28_30_31_32_36_40_41_42_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
30,4,955_5_939_551_550_552_619_617_595_593_47_593_594_589_590_44_590_401_585_39_585_587_41_587_592_46_592_608_613_440_612_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_41_42_43_46_48_49_50_54_55_56_60_61_62_66_70_71_75_79_82_87_92_96_97_98_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_
31,1,955_5_939_551_550_552_619_617_612_440_613_591_45_591_592_587_41_587_588_42_588_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_33_34_39_43_44_45_49_50_51_55_56_57_64_65_66_74_78_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
31,2,955_5_939_551_550_553_7_553_552_619_617_595_593_47_593_594_48_594_589_43_589_591_45_591_441_596_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_9_10_11_14_19_22_26_30_31_32_36_37_38_42_43_44_48_49_50_53_55_59_63_66_71_76_80_81_82_200_,100_100_100_100_100_100_100_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
31,3,955_5_551_550_4_550_548_2_548_547_1_547_549_3_549_551_5_955_955_,0_1_2_6_7_8_12_13_14_16_17_18_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
31,4,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_585_39_585_586_40_586_588_42_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_55_56_57_61_62_63_67_70_71_77_81_84_90_94_95_99_104_105_106_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
32,1,955_5_939_551_550_552_6_552_553_7_553_552_435_554_8_554_622_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_12_13_16_17_18_21_23_26_27_28_34_37_38_39_40_41_43_49_53_54_58_63_64_65_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_40_20_20_20_20_20_20_20_20_20_20_20_
32,2,955_5_939_551_550_552_619_617_595_593_594_589_590_44_590_589_43_589_594_48_594_593_47_593_595_617_619_552_6_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_31_35_39_40_41_45_46_47_51_52_53_57_58_59_63_67_70_75_76_77_82_86_87_88_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_0_0_0_0_0_0_
32,3,955_5_551_550_4_550_548_2_548_547_1_547_549_3_549_551_5_955_955_,0_1_2_6_7_8_12_13_14_16_17_18_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
32,4,955_5_939_551_495_496_436_437_438_540_583_37_583_540_438_439_440_613_591_45_591_592_46_592_587_588_42_588_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_7_11_12_16_22_24_25_26_27_28_30_33_36_37_41_42_43_48_49_50_54_58_59_60_67_68_69_77_81_84_90_94_97_103_107_108_112_117_118_119_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
33,1,955_5_939_551_550_552_435_554_8_554_614_612_440_613_591_592_587_41_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_13_16_17_18_23_26_30_31_35_40_44_45_46_50_51_52_57_58_59_66_67_68_76_80_83_89_93_96_102_106_107_111_116_117_118_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
33,2,955_5_939_551_550_553_7_553_552_6_552_619_617_595_593_594_589_590_44_590_589_43_589_594_48_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_9_10_11_14_15_16_21_24_28_32_36_40_44_45_46_50_51_52_56_57_58_62_66_70_73_78_83_87_88_89_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
33,3,955_5_551_550_4_550_548_2_548_547_1_547_549_3_549_551_5_955_955_,0_1_2_6_7_8_12_13_14_16_17_18_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
33,4,955_5_939_551_495_496_436_437_438_540_583_37_583_540_438_439_440_613_591_45_591_592_46_592_590_44_590_589_594_593_47_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_7_11_12_16_22_24_25_26_27_28_30_33_36_37_41_42_43_48_49_50_55_56_57_61_65_69_70_71_75_79_82_87_92_96_97_98_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_
34,1,955_5_939_551_550_552_435_554_8_554_614_612_440_613_608_592_587_41_587_585_39_585_586_40_586_588_42_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_13_16_17_18_23_26_30_31_35_39_43_44_45_49_50_51_56_57_58_62_63_64_68_71_72_78_82_85_91_95_96_100_105_106_107_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
34,2,955_5_939_551_550_552_435_554_8_554_614_612_440_613_608_592_587_41_587_588_42_588_584_38_584_586_585_39_585_401_590_589_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_13_16_17_18_23_26_30_31_35_39_43_44_45_49_50_51_58_59_60_67_72_73_74_76_79_83_87_91_95_99_102_107_112_116_117_118_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
34,3,955_5_551_550_553_7_553_552_6_552_548_547_1_547_549_3_549_551_5_955_955_,0_1_2_6_9_10_11_14_15_16_20_22_23_24_28_29_30_35_36_37_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
34,4,955_5_939_551_495_496_436_437_438_540_583_37_583_540_438_439_440_613_591_45_591_592_46_592_590_589_43_589_594_48_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_7_11_12_16_22_24_25_26_27_28_30_33_36_37_41_42_43_48_49_50_55_59_60_61_65_66_67_71_75_79_82_87_92_96_97_98_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
35,1,955_5_939_551_550_4_550_548_2_548_618_616_599_432_595_593_47_593_594_589_590_44_590_589_43_589_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_7_8_12_13_14_17_20_24_26_28_32_33_34_38_42_46_47_48_52_53_54_58_62_66_70_73_78_83_87_88_89_200_,100_100_100_100_100_100_80_80_80_60_60_60_60_60_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
35,2,955_5_939_551_550_552_435_554_8_554_614_612_440_613_608_592_587_41_587_588_42_588_584_38_584_586_40_586_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_13_16_17_18_23_26_30_31_35_39_43_44_45_49_50_51_58_59_60_67_68_69_73_77_80_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
35,3,955_5_551_550_553_7_553_552_6_552_548_547_1_547_549_3_549_551_5_955_955_,0_1_2_6_9_10_11_14_15_16_20_22_23_24_28_29_30_35_36_37_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
35,4,955_5_939_551_495_496_436_437_438_540_583_37_583_540_438_439_440_613_591_45_591_592_46_592_587_585_39_585_401_590_589_594_48_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_7_11_12_16_22_24_25_26_27_28_30_33_36_37_41_42_43_48_49_50_54_58_59_60_62_65_69_73_74_75_79_83_87_90_95_100_104_105_106_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
36,1,955_5_939_551_550_553_552_619_617_595_593_47_593_594_589_590_44_590_401_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_9_12_17_20_24_28_29_30_34_38_42_43_44_47_49_50_51_56_57_58_65_66_67_75_79_82_88_92_95_101_105_106_110_115_116_117_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
36,2,955_5_939_551_550_552_619_617_595_593_47_593_594_589_590_44_590_401_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_41_42_43_46_48_49_50_55_56_57_64_65_66_74_78_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
36,3,955_5_939_551_550_552_619_617_595_593_47_593_594_589_590_44_590_401_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_41_42_43_46_48_49_50_55_56_57_64_65_66_74_78_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
36,4,955_5_939_551_550_552_619_617_595_593_47_593_594_589_590_44_590_401_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_41_42_43_46_48_49_50_55_56_57_64_65_66_74_78_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
37,1,955_5_939_551_550_4_550_548_2_548_547_1_547_548_550_553_7_553_552_6_552_550_551_5_955_955_,0_1_1_2_6_7_8_12_13_14_16_17_18_20_24_27_28_29_32_33_34_39_43_44_45_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_0_
37,2,955_5_551_550_4_550_548_2_548_547_1_547_549_3_549_551_5_955_955_,0_1_2_6_7_8_12_13_14_16_17_18_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
37,3,955_5_939_551_550_4_550_548_2_548_547_1_547_548_550_553_7_553_552_6_552_550_551_5_955_955_,0_1_1_2_6_7_8_12_13_14_16_17_18_20_24_27_28_29_32_33_34_39_43_44_45_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_0_
37,4,955_5_939_551_550_552_619_617_595_593_47_593_594_589_590_44_590_401_585_586_40_586_588_42_588_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_41_42_43_46_48_53_54_55_59_60_61_68_69_70_78_82_85_91_95_98_104_108_109_113_118_119_120_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
38,1,955_5_939_551_550_552_619_617_595_593_47_593_594_589_43_589_590_44_590_592_46_592_591_45_591_441_596_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_38_39_43_44_45_50_51_52_57_58_59_62_64_68_72_75_80_85_89_90_91_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
38,2,955_5_939_551_550_552_619_617_595_593_47_593_594_589_43_589_590_44_590_592_46_592_608_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_38_39_43_44_45_50_51_52_56_60_61_64_67_69_70_71_72_73_75_81_85_86_90_95_96_97_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
38,3,955_5_551_550_4_550_548_2_548_547_1_547_549_3_549_551_5_955_955_,0_1_2_6_7_8_12_13_14_16_17_18_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
38,4,955_5_939_551_550_4_550_553_7_553_552_6_552_548_2_548_547_1_547_549_551_5_955_955_,0_1_1_2_6_7_8_11_12_13_16_17_18_22_23_24_26_27_28_32_37_38_39_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
39,1,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_590_401_585_39_585_586_40_586_588_42_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_43_46_48_49_50_55_56_57_61_62_63_67_70_71_77_81_84_90_94_95_99_104_105_106_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
39,2,955_5_939_551_550_552_619_617_595_593_47_593_594_589_43_589_590_44_590_592_46_592_591_45_591_441_596_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_37_38_39_43_44_45_50_51_52_57_58_59_62_64_68_72_75_80_85_89_90_91_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
39,3,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_43_589_591_45_591_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_40_41_45_46_47_51_52_55_58_60_61_62_63_64_66_72_76_77_81_86_87_88_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
39,4,955_5_939_551_550_4_550_553_7_553_552_6_552_548_2_548_547_1_547_549_551_5_955_955_,0_1_1_2_6_7_8_11_12_13_16_17_18_22_23_24_26_27_28_32_37_38_39_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
40,1,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_588_42_588_584_38_584_586_40_586_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_57_58_59_66_67_68_72_76_79_80_86_90_93_99_103_104_108_113_114_115_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
40,2,955_5_551_550_4_550_548_2_548_547_1_547_549_3_549_551_5_955_955_,0_1_2_6_7_8_12_13_14_16_17_18_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
40,3,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_43_589_591_45_591_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_40_41_45_46_47_51_52_55_58_60_61_62_63_64_66_72_76_77_81_86_87_88_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
40,4,955_5_939_551_550_553_7_553_552_6_552_435_554_8_554_622_540_583_37_583_540_438_437_436_496_553_550_4_550_551_5_955_955_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_29_32_33_34_35_36_38_44_48_49_51_54_55_56_60_61_62_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_20_20_20_20_20_20_0_0_0_0_0_
41,1,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_588_42_588_584_38_584_586_40_586_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_57_58_59_66_67_68_72_76_79_80_86_90_93_99_103_104_108_113_114_115_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
41,2,955_5_551_549_3_549_547_1_547_548_2_548_550_4_550_551_5_955_955_,0_1_2_7_8_9_13_14_15_17_18_19_23_24_25_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
41,3,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_590_44_590_589_43_589_591_45_591_441_596_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_43_44_45_49_50_51_55_56_57_60_62_66_70_73_78_83_87_88_89_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
41,4,955_5_939_551_550_553_7_553_552_6_552_548_2_548_547_1_547_549_3_549_551_5_955_955_,0_1_1_2_6_9_10_11_14_15_16_20_21_22_24_25_26_30_31_32_37_38_39_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
42,1,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_588_42_588_584_38_584_586_585_39_585_401_590_589_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_57_58_59_66_71_72_73_75_78_82_86_90_94_98_101_106_111_115_116_117_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
42,2,955_5_939_551_550_552_435_554_8_554_614_612_440_613_608_592_46_592_587_588_42_588_584_38_584_586_40_586_588_397_398_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_13_16_17_18_23_26_30_31_35_39_40_41_45_49_50_51_58_59_60_67_68_69_73_77_80_81_87_91_94_100_104_105_109_114_115_116_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_80_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
42,3,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_43_589_591_45_591_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_40_41_45_46_47_51_52_55_58_60_61_62_63_64_66_72_76_77_81_86_87_88_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
42,4,955_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_550_4_550_551_5_955_955_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_33_34_35_39_40_41_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_
43,1,955_5_939_551_549_3_549_547_1_547_548_2_548_552_6_552_550_4_550_551_5_955_955_,0_1_1_2_7_8_9_13_14_15_17_18_19_23_24_25_30_31_32_36_37_38_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
43,2,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_585_39_585_586_40_586_585_401_590_44_590_589_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_55_56_57_62_64_67_68_69_73_77_81_85_89_92_97_102_106_107_108_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_
43,3,955_5_939_551_550_552_619_617_595_593_47_593_594_48_594_589_43_589_591_45_591_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_29_33_34_35_39_40_41_45_46_47_51_52_55_58_60_61_62_63_64_66_72_76_77_81_86_87_88_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
43,4,955_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_550_4_550_551_5_955_955_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_33_34_35_39_40_41_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_
44,1,955_5_939_551_550_552_619_617_612_440_613_608_592_46_592_587_41_587_588_42_588_584_38_584_586_585_39_585_401_590_589_594_593_595_617_619_552_550_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_28_32_36_37_38_42_43_44_48_49_50_57_58_59_66_71_72_73_75_78_82_86_90_94_98_101_106_111_115_116_117_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
44,2,955_5_939_551_550_552_619_617_595_593_594_589_590_44_590_401_585_39_585_586_40_586_588_42_588_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_31_35_39_40_41_44_46_47_48_53_54_55_59_60_61_68_69_70_78_82_85_91_95_98_104_108_109_113_118_119_120_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
44,3,955_5_939_551_550_553_552_619_617_595_593_47_593_594_48_594_589_43_589_591_45_591_613_440_439_438_540_583_37_583_540_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_9_12_17_20_24_28_29_30_34_35_36_40_41_42_46_47_48_52_53_56_59_61_62_63_64_65_67_73_77_78_82_87_88_89_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
44,4,955_5_551_549_3_549_547_1_547_548_2_548_550_4_550_551_5_955_955_,0_1_2_7_8_9_13_14_15_17_18_19_23_24_25_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
45,1,955_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_547_1_547_549_551_5_955_955_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_36_37_38_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_0_
45,2,955_5_939_551_550_552_619_617_595_593_594_589_590_44_590_401_585_39_585_586_40_586_588_42_588_584_38_584_605_604_399_537_536_438_437_436_496_495_551_5_955_955_,0_1_1_2_6_11_16_19_23_27_31_35_39_40_41_44_46_47_48_53_54_55_59_60_61_68_69_70_78_82_85_91_95_98_104_108_109_113_118_119_120_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_
