iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
60,1,943_5_939_551_550_548_2_548_547_1_547_549_3_549_550_4_550_551_5_551_5_943_943_,0_1_1_2_6_10_11_12_14_15_16_20_21_22_24_25_26_30_31_32_33_34_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_
60,2,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_39_40_44_45_46_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_
61,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
61,2,943_5_939_551_549_3_549_550_553_7_553_552_435_554_8_554_435_552_6_552_550_4_550_551_5_943_943_,0_1_1_2_7_8_9_11_14_15_16_19_21_24_25_26_29_31_32_33_38_39_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
62,1,943_5_551_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_25_26_27_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_40_40_
62,2,943_5_939_551_549_3_549_550_553_7_553_552_435_554_8_554_435_552_6_552_550_4_550_551_5_943_943_,0_1_1_2_7_8_9_11_14_15_16_19_21_24_25_26_29_31_32_33_38_39_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
63,1,943_5_939_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_6_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_34_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
63,2,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
64,1,943_5_939_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_6_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_34_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
64,2,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
65,1,943_5_939_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_6_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_34_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
65,2,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
66,1,943_5_939_551_549_3_549_550_553_7_553_552_6_552_548_547_1_547_548_2_548_550_551_5_943_943_,0_1_1_2_7_8_9_11_14_15_16_19_20_21_25_27_28_29_31_32_33_37_41_42_43_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
66,2,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
67,1,943_5_939_551_549_3_549_550_4_550_553_7_553_552_6_552_435_554_8_554_435_552_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_16_17_18_21_22_23_25_28_29_30_33_35_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
67,2,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
68,1,943_5_939_551_549_3_549_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_551_5_943_943_,0_1_1_2_7_8_9_11_14_15_16_19_20_21_23_26_27_28_31_33_37_39_40_41_45_50_51_52_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_20_0_0_0_0_0_0_
68,2,943_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
69,1,943_5_939_551_550_552_435_554_8_554_435_552_6_552_553_7_553_550_4_550_551_5_943_943_,0_1_1_2_6_11_13_16_17_18_21_23_24_25_28_29_30_33_34_35_39_40_41_200_,100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_
69,2,943_5_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_6_552_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_34_35_40_44_45_46_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
70,1,943_5_943_943_,0_1_2_200_,100_100_100_100_
70,2,943_5_551_549_547_1_547_548_2_548_547_549_3_549_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_19_23_24_25_27_28_29_33_34_35_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
71,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
71,2,943_5_939_551_550_548_2_548_547_1_547_549_3_549_550_4_550_551_5_551_5_943_943_,0_1_1_2_6_10_11_12_14_15_16_20_21_22_24_25_26_30_31_32_33_34_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_
72,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_39_40_44_45_46_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_
72,2,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
73,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
73,2,943_5_939_551_550_548_2_548_547_1_547_549_3_549_550_4_550_551_5_551_5_943_943_,0_1_1_2_6_10_11_12_14_15_16_20_21_22_24_25_26_30_31_32_33_34_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_
74,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_39_40_44_45_46_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_
74,2,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
75,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_550_549_3_549_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_33_35_36_37_39_40_41_45_46_47_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
75,2,943_5_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_36_37_38_41_45_46_47_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
76,1,943_5_939_551_549_3_549_550_4_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_17_18_19_200_,100_100_100_100_100_100_80_80_80_60_60_60_60_60_
76,2,943_5_551_549_547_1_547_548_2_548_552_6_552_553_7_553_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_22_23_26_27_28_31_35_36_37_200_,100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
77,1,943_5_939_551_549_3_549_550_4_550_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_18_19_20_22_25_26_27_30_32_36_37_38_42_46_47_48_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
77,2,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
78,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_3_549_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_41_42_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_
78,2,943_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
79,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_548_2_548_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_38_39_40_44_48_49_50_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_20_20_20_0_0_0_0_0_0_
79,2,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
80,1,943_5_939_551_550_4_550_553_7_553_552_435_554_8_554_435_552_6_552_550_549_3_549_551_5_943_943_,0_1_1_2_6_7_8_11_12_13_16_18_21_22_23_26_28_29_30_35_37_38_39_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_20_0_0_0_0_0_
80,2,943_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
81,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_33_37_38_39_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_40_40_40_
81,2,943_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
82,1,943_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_42_43_44_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
82,2,943_5_939_551_549_547_1_547_548_2_548_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_25_28_29_30_33_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
83,1,943_5_939_551_549_547_1_547_548_2_548_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_25_28_29_30_33_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
83,2,943_5_939_551_549_547_1_547_548_2_548_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_25_28_29_30_33_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
84,1,943_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_550_4_550_551_5_943_943_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_33_34_35_39_40_41_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_
84,2,943_5_939_551_549_547_1_547_548_2_548_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_25_28_29_30_33_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
85,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
85,2,943_5_939_551_549_547_1_547_548_2_548_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_25_28_29_30_33_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
86,1,943_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
86,2,943_5_943_943_,0_1_2_200_,100_100_100_100_
87,1,943_5_551_550_4_550_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_2_6_7_8_13_14_15_17_20_21_22_25_27_30_31_32_35_39_40_41_200_,100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
87,2,943_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
88,1,943_5_939_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_4_550_551_5_943_943_,0_1_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_33_34_38_39_40_44_45_46_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_0_0_0_0_0_
88,2,943_5_943_943_,0_1_2_200_,100_100_100_100_
89,1,943_5_551_550_553_7_553_552_6_552_435_554_8_554_435_552_548_547_1_547_549_551_5_943_943_,0_1_2_6_9_10_11_14_15_16_18_21_22_23_26_28_32_34_35_36_40_45_46_47_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_20_0_0_0_0_0_0_
89,2,943_5_939_551_549_3_549_550_553_7_553_550_4_550_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_1_2_7_8_9_11_14_15_16_19_20_21_23_27_28_29_31_32_33_37_41_42_43_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
90,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
90,2,943_5_939_551_549_3_549_550_4_550_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_18_19_20_22_25_26_27_30_32_35_36_37_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
91,1,943_5_551_549_547_1_547_548_2_548_550_4_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_22_23_27_28_29_200_,100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_20_
91,2,943_5_939_551_549_3_549_550_553_7_553_552_6_552_435_554_8_554_435_552_548_2_548_550_551_5_943_943_,0_1_1_2_7_8_9_11_14_15_16_19_20_21_23_26_27_28_31_33_37_38_39_43_47_48_49_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
92,1,943_5_551_550_4_550_549_3_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_2_6_7_8_10_11_12_16_17_18_20_21_22_26_30_31_32_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
92,2,943_5_939_551_549_3_549_550_4_550_553_7_553_552_6_552_435_554_8_554_435_552_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_16_17_18_21_22_23_25_28_29_30_33_35_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
93,1,943_5_551_549_547_1_547_548_2_548_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_25_26_27_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_40_40_
93,2,943_5_939_551_549_3_549_550_4_550_553_7_553_552_6_552_435_554_8_554_435_552_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_16_17_18_21_22_23_25_28_29_30_33_35_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
94,1,943_5_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_6_552_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_34_35_40_44_45_46_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
94,2,943_5_939_551_549_547_1_547_548_2_548_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_25_28_29_30_33_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
95,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
95,2,943_5_939_551_549_547_1_547_548_2_548_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_25_28_29_30_33_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
96,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
96,2,943_5_939_551_549_547_1_547_548_2_548_552_6_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_25_28_29_30_33_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
97,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
97,2,943_5_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_6_552_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_34_35_40_44_45_46_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
98,1,943_5_551_550_4_550_548_2_548_547_1_547_549_3_549_551_5_943_943_,0_1_2_6_7_8_12_13_14_16_17_18_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
98,2,943_5_939_551_549_3_549_550_4_550_553_7_553_552_435_554_8_554_435_552_6_552_550_551_5_943_943_,0_1_1_2_7_8_9_11_12_13_16_17_18_21_23_26_27_28_31_33_34_35_40_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
99,1,943_5_551_5_943_943_,0_1_2_3_4_200_,100_100_80_80_80_80_
99,2,943_5_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_553_7_553_550_551_5_943_943_,0_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_36_37_38_41_45_46_47_200_,100_100_80_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
100,1,943_5_939_551_550_4_550_553_7_553_552_6_552_435_554_8_554_435_552_550_549_3_549_551_5_943_943_,0_1_1_2_6_7_8_11_12_13_16_17_18_20_23_24_25_28_30_35_37_38_39_44_45_46_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_20_0_0_0_0_0_
100,2,943_5_939_551_549_547_1_547_548_2_548_552_435_554_8_554_435_552_6_552_550_4_550_551_5_943_943_,0_1_1_2_7_11_12_13_15_16_17_21_23_26_27_28_31_33_34_35_40_41_42_46_47_48_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_
