iteration,vehicle_id,path_space_seq,path_time_seq,path_state_seq
29,8,975_5_551_549_3_549_547_1_547_548_2_548_550_4_550_551_5_975_975_,0_1_2_7_8_9_13_14_15_17_18_19_23_24_25_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
30,1,975_5_939_551_563_562_567_21_567_499_569_23_569_533_568_22_568_565_19_565_564_18_564_563_551_5_975_975_,0_1_1_2_5_9_11_12_13_15_17_18_19_20_22_23_24_26_27_28_30_31_32_34_37_38_39_200_,100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
30,2,975_5_939_551_563_564_565_568_574_28_574_531_573_27_573_572_26_572_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_15_16_19_20_21_22_26_27_28_32_33_34_39_42_43_44_49_50_52_56_58_62_65_66_67_200_,100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
30,3,975_5_939_551_563_564_565_568_574_28_574_531_573_577_31_577_578_32_578_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_15_16_19_20_24_25_26_30_31_32_37_38_39_44_47_48_49_54_55_57_61_63_67_70_71_72_200_,100_100_100_100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
30,4,975_5_939_551_563_564_565_568_574_531_573_27_573_577_31_577_578_32_578_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_39_44_47_48_49_54_55_57_61_63_67_70_71_72_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
30,5,975_5_939_551_563_564_565_568_574_575_29_575_580_34_580_582_36_582_581_35_581_575_574_28_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_18_19_20_25_26_27_32_33_34_39_40_41_45_49_50_51_54_56_58_60_63_64_65_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_
30,6,975_5_939_551_550_552_619_617_612_440_613_608_592_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_540_583_37_583_540_622_554_8_554_435_552_550_551_5_975_975_,0_1_1_2_6_11_16_19_23_27_28_32_36_40_44_45_46_51_52_53_60_61_62_70_74_77_83_87_90_92_93_94_95_96_99_105_106_107_110_112_117_121_122_123_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
30,7,975_5_551_549_3_549_550_4_550_553_7_553_560_14_560_495_551_5_975_975_,0_1_2_7_8_9_11_12_13_16_17_18_21_22_23_24_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
30,8,975_5_939_551_550_552_619_617_612_440_613_608_592_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_540_583_37_583_540_622_555_9_555_556_496_495_551_5_975_975_,0_1_1_2_6_11_16_19_23_27_28_32_36_40_44_45_46_51_52_53_60_61_62_70_74_77_83_87_90_92_93_94_95_96_99_104_105_106_111_112_116_121_122_123_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
31,1,975_5_939_551_563_564_18_564_493_492_562_16_562_567_21_567_566_20_566_559_13_559_562_563_551_5_975_975_,0_1_1_2_5_7_8_9_12_13_14_15_16_18_19_20_24_25_26_29_30_31_35_39_42_43_44_200_,100_100_100_100_100_100_100_80_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_
31,2,975_5_939_551_563_562_567_21_567_566_20_566_500_570_24_570_571_25_571_570_569_23_569_565_564_563_551_5_975_975_,0_1_1_2_5_9_11_12_13_17_18_19_21_22_23_24_29_30_31_36_40_41_42_47_49_51_54_55_56_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
31,3,975_5_939_551_550_553_7_553_496_556_10_556_557_11_557_558_12_558_561_15_561_494_563_551_5_975_975_,0_1_1_2_6_9_10_11_13_14_15_16_20_21_22_25_26_27_30_31_32_33_36_39_40_41_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_
31,4,975_5_939_551_549_3_549_550_553_7_553_552_6_552_548_547_1_547_548_2_548_550_551_5_975_975_,0_1_1_2_7_8_9_11_14_15_16_19_20_21_25_27_28_29_31_32_33_37_41_42_43_200_,100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
31,5,975_5_939_551_563_564_565_568_574_575_29_575_580_34_580_582_36_582_581_35_581_575_574_28_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_18_19_20_25_26_27_32_33_34_39_40_41_45_49_50_51_54_56_58_60_63_64_65_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_
31,6,975_5_939_551_563_562_567_21_567_566_20_566_500_570_24_570_571_25_571_570_569_23_569_565_564_563_551_5_975_975_,0_1_1_2_5_9_11_12_13_17_18_19_21_22_23_24_29_30_31_36_40_41_42_47_49_51_54_55_56_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
31,7,975_5_551_549_3_549_550_553_7_553_560_14_560_550_4_550_551_5_975_975_,0_1_2_7_8_9_11_14_15_16_19_20_21_25_26_27_31_32_33_200_,100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
31,8,975_5_939_551_550_552_619_617_612_440_613_608_592_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_540_583_37_583_540_622_554_8_554_435_552_550_551_5_975_975_,0_1_1_2_6_11_16_19_23_27_28_32_36_40_44_45_46_51_52_53_60_61_62_70_74_77_83_87_90_92_93_94_95_96_99_105_106_107_110_112_117_121_122_123_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
32,1,975_5_551_563_17_563_564_18_564_565_19_565_568_22_568_565_564_563_551_5_975_975_,0_1_2_5_6_7_9_10_11_13_14_15_17_18_19_21_23_25_28_29_30_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_
32,2,975_5_939_551_563_564_565_568_574_575_29_575_580_34_580_579_33_579_582_36_582_581_35_581_575_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_18_19_20_25_26_27_31_32_33_38_39_40_45_46_47_51_55_58_60_62_64_67_68_69_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
32,3,975_5_939_551_563_494_561_15_561_558_12_558_557_11_557_559_13_559_562_16_562_563_551_5_975_975_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_31_32_33_37_40_41_42_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
32,4,975_5_939_551_563_564_565_568_574_531_573_27_573_577_31_577_578_32_578_579_33_579_580_34_580_575_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_39_43_44_45_50_54_57_59_61_63_66_67_68_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
32,5,975_5_939_551_550_549_547_1_547_548_2_548_552_6_552_553_7_553_550_4_550_551_5_975_975_,0_1_1_2_6_8_12_13_14_16_17_18_22_23_24_27_28_29_32_33_34_38_39_40_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
32,6,975_5_939_551_563_562_567_21_567_566_20_566_500_570_24_570_571_25_571_570_569_23_569_565_564_563_551_5_975_975_,0_1_1_2_5_9_11_12_13_17_18_19_21_22_23_24_29_30_31_36_40_41_42_47_49_51_54_55_56_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
32,7,975_5_939_551_550_552_619_617_612_440_613_608_592_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_540_583_37_583_540_622_555_9_555_556_496_495_551_5_975_975_,0_1_1_2_6_11_16_19_23_27_28_32_36_40_44_45_46_51_52_53_60_61_62_70_74_77_83_87_90_92_93_94_95_96_99_104_105_106_111_112_116_121_122_123_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
32,8,975_5_939_551_495_560_14_560_553_7_553_550_549_3_549_547_1_547_548_2_548_550_551_5_975_975_,0_1_1_2_7_8_9_10_13_14_15_18_20_21_22_26_27_28_30_31_32_36_40_41_42_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_
33,1,975_5_551_563_17_563_564_18_564_565_19_565_568_22_568_565_564_563_551_5_975_975_,0_1_2_5_6_7_9_10_11_13_14_15_17_18_19_21_23_25_28_29_30_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_
33,2,975_5_551_563_564_565_568_574_28_574_531_573_572_26_572_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_975_975_,0_1_2_5_7_9_11_14_15_16_19_20_24_25_26_30_31_32_37_40_41_42_47_48_50_54_56_60_63_64_65_200_,100_100_80_80_80_80_80_80_80_60_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
33,3,975_5_939_551_563_564_565_568_574_575_29_575_580_34_580_582_36_582_581_35_581_575_574_28_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_18_19_20_25_26_27_32_33_34_39_40_41_45_49_50_51_54_56_58_60_63_64_65_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_
33,4,975_5_939_551_563_564_565_568_574_531_573_27_573_577_31_577_578_32_578_576_30_576_572_26_572_569_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_39_43_44_45_51_56_58_60_63_64_65_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_
33,5,975_5_939_551_563_494_561_15_561_558_12_558_557_11_557_556_10_556_496_553_550_4_550_551_5_975_975_,0_1_1_2_5_8_9_10_11_14_15_16_19_20_21_25_26_27_28_30_33_34_35_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_
33,6,975_5_939_551_563_562_567_21_567_499_569_23_569_570_571_25_571_570_24_570_500_566_559_13_559_562_563_551_5_975_975_,0_1_1_2_5_9_11_12_13_15_17_18_19_23_28_29_30_35_36_37_38_40_43_44_45_49_53_56_57_58_200_,100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_60_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_
33,7,975_5_939_551_550_552_619_617_612_440_613_608_592_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_540_583_37_583_540_622_554_8_554_435_552_550_551_5_975_975_,0_1_1_2_6_11_16_19_23_27_28_32_36_40_44_45_46_51_52_53_60_61_62_70_74_77_83_87_90_92_93_94_95_96_99_105_106_107_110_112_117_121_122_123_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
33,8,975_5_939_551_495_560_14_560_556_10_556_555_9_555_622_540_583_37_583_540_622_554_8_554_435_552_550_551_5_975_975_,0_1_1_2_7_8_9_10_14_15_16_21_22_23_28_31_32_33_34_35_38_44_45_46_49_51_56_60_61_62_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
34,1,975_5_939_551_549_547_1_547_548_2_548_552_6_552_553_7_553_550_549_3_549_551_5_975_975_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_26_27_28_31_33_34_35_40_41_42_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
34,2,975_5_939_551_563_17_563_564_18_564_565_19_565_568_22_568_565_564_493_562_16_562_563_551_5_975_975_,0_1_1_2_5_6_7_9_10_11_13_14_15_17_18_19_21_23_26_27_28_29_33_36_37_38_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_0_0_0_0_0_0_
34,3,975_5_939_551_563_564_565_19_565_568_22_568_574_28_574_575_581_35_581_575_29_575_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_10_11_13_14_15_18_19_20_24_28_29_30_34_35_36_40_43_45_47_49_52_53_54_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_
34,4,975_5_551_563_564_565_568_574_531_573_27_573_577_31_577_578_32_578_576_30_576_572_569_565_564_563_551_5_975_975_,0_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_39_43_49_54_56_58_61_62_63_200_,100_100_80_80_80_80_80_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_
34,5,975_5_939_551_549_3_549_550_4_550_560_14_560_558_12_558_561_15_561_494_563_551_5_975_975_,0_1_1_2_7_8_9_11_12_13_17_18_19_22_23_24_27_28_29_30_33_36_37_38_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_
34,6,975_5_939_551_563_562_559_13_559_566_20_566_500_570_24_570_569_23_569_499_567_21_567_562_563_551_5_975_975_,0_1_1_2_5_9_13_14_15_18_19_20_22_23_24_25_29_30_31_33_35_36_37_39_43_46_47_48_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_
34,7,975_5_939_551_550_552_619_617_612_440_613_608_592_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_540_583_37_583_540_622_555_9_555_556_496_495_551_5_975_975_,0_1_1_2_6_11_16_19_23_27_28_32_36_40_44_45_46_51_52_53_60_61_62_70_74_77_83_87_90_92_93_94_95_96_99_104_105_106_111_112_116_121_122_123_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
34,8,975_5_939_551_563_564_565_568_574_575_29_575_530_577_31_577_578_32_578_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_18_19_20_24_25_26_27_31_32_33_38_39_40_45_48_49_50_55_56_58_62_64_68_71_72_73_200_,100_100_100_100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
35,1,975_5_939_551_549_547_1_547_548_2_548_552_6_552_553_496_556_10_556_496_553_7_553_550_551_5_975_975_,0_1_1_2_7_11_12_13_15_16_17_21_22_23_26_28_29_30_31_32_34_35_36_39_43_44_45_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_20_20_20_20_0_0_0_0_0_0_
35,2,975_5_939_551_563_17_563_564_18_564_565_568_574_575_580_34_580_579_33_579_582_36_582_581_575_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_6_7_9_10_11_13_15_18_22_27_28_29_33_34_35_40_41_42_47_51_55_58_60_62_64_67_68_69_200_,100_100_100_100_100_100_80_80_80_60_60_60_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
35,3,975_5_939_551_563_564_565_568_574_28_574_575_29_575_581_35_581_582_36_582_579_33_579_580_575_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_15_16_20_21_22_26_27_28_33_34_35_40_41_42_46_51_55_58_60_62_64_67_68_69_200_,100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_0_0_
35,4,975_5_551_563_562_16_562_559_13_559_557_11_557_558_12_558_560_495_551_5_975_975_,0_1_2_5_9_10_11_15_16_17_21_22_23_26_27_28_31_32_37_38_39_200_,100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_
35,5,975_5_939_551_549_3_549_547_1_547_548_2_548_552_6_552_550_4_550_551_5_975_975_,0_1_1_2_7_8_9_13_14_15_17_18_19_23_24_25_30_31_32_36_37_38_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
35,6,975_5_939_551_563_562_567_21_567_499_569_23_569_572_26_572_570_24_570_500_566_20_566_567_562_563_551_5_975_975_,0_1_1_2_5_9_11_12_13_15_17_18_19_25_26_27_31_32_33_34_36_37_38_42_44_48_51_52_53_200_,100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
35,7,975_5_939_551_550_552_619_617_612_440_613_608_592_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_540_583_37_583_540_622_554_8_554_435_552_550_551_5_975_975_,0_1_1_2_6_11_16_19_23_27_28_32_36_40_44_45_46_51_52_53_60_61_62_70_74_77_83_87_90_92_93_94_95_96_99_105_106_107_110_112_117_121_122_123_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
35,8,975_5_939_551_563_564_565_568_574_531_573_27_573_577_31_577_578_32_578_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_39_44_47_48_49_54_55_57_61_63_67_70_71_72_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
36,1,975_5_939_551_495_560_14_560_556_10_556_555_9_555_625_554_8_554_435_552_553_7_553_550_551_5_975_975_,0_1_1_2_7_8_9_10_14_15_16_21_22_23_25_28_29_30_33_35_38_39_40_43_47_48_49_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_
36,2,975_5_939_551_563_17_563_564_18_564_565_19_565_568_22_568_574_28_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_6_7_9_10_11_13_14_15_17_18_19_22_23_24_27_29_31_33_36_37_38_200_,100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_
36,3,975_5_939_551_563_564_565_568_574_575_581_35_581_582_36_582_579_33_579_580_34_580_575_29_575_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_18_22_23_24_29_30_31_36_37_38_42_43_44_49_50_51_55_58_60_62_64_67_68_69_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_
36,4,975_5_939_551_563_494_561_15_561_558_557_11_557_559_13_559_562_16_562_563_17_563_551_5_975_975_,0_1_1_2_5_8_9_10_11_14_17_18_19_23_24_25_29_30_31_35_36_37_40_41_42_200_,100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
36,5,975_5_551_549_3_549_547_1_547_548_2_548_550_4_550_551_5_975_975_,0_1_2_7_8_9_13_14_15_17_18_19_23_24_25_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
36,6,975_5_939_551_563_562_567_21_567_499_569_23_569_572_26_572_570_24_570_500_566_20_566_567_562_563_551_5_975_975_,0_1_1_2_5_9_11_12_13_15_17_18_19_25_26_27_31_32_33_34_36_37_38_42_44_48_51_52_53_200_,100_100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
36,7,975_5_939_551_550_552_619_617_612_440_613_608_592_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_540_583_37_583_540_622_555_9_555_556_496_495_551_5_975_975_,0_1_1_2_6_11_16_19_23_27_28_32_36_40_44_45_46_51_52_53_60_61_62_70_74_77_83_87_90_92_93_94_95_96_99_104_105_106_111_112_116_121_122_123_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
36,8,975_5_939_551_563_564_565_568_574_531_573_27_573_577_31_577_578_32_578_576_30_576_637_571_25_571_570_500_566_567_562_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_39_44_47_48_49_54_55_57_61_63_67_70_71_72_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_0_0_0_
37,1,975_5_939_551_495_560_14_560_556_10_556_496_436_435_554_8_554_435_552_6_552_553_7_553_550_551_5_975_975_,0_1_1_2_7_8_9_10_14_15_16_17_18_21_24_25_26_29_31_32_33_36_37_38_41_45_46_47_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_60_40_40_40_40_20_20_20_0_0_0_0_0_0_
37,2,975_5_939_551_495_560_558_12_558_561_15_561_494_563_564_18_564_565_19_565_568_22_568_565_564_563_551_5_975_975_,0_1_1_2_7_8_11_12_13_16_17_18_19_22_24_25_26_28_29_30_32_33_34_36_38_40_43_44_45_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_
37,3,975_5_939_551_563_564_565_568_574_575_581_35_581_582_36_582_579_33_579_580_34_580_575_29_575_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_18_22_23_24_29_30_31_36_37_38_42_43_44_49_50_51_55_58_60_62_64_67_68_69_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_
37,4,975_5_939_551_495_560_14_560_556_10_556_557_11_557_558_12_558_561_15_561_494_563_551_5_975_975_,0_1_1_2_7_8_9_10_14_15_16_20_21_22_25_26_27_30_31_32_33_36_39_40_41_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_
37,5,975_5_551_549_3_549_547_1_547_548_2_548_550_4_550_551_5_975_975_,0_1_2_7_8_9_13_14_15_17_18_19_23_24_25_29_30_31_200_,100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
37,6,975_5_939_551_563_562_559_13_559_566_20_566_567_21_567_562_16_562_563_17_563_551_5_975_975_,0_1_1_2_5_9_13_14_15_18_19_20_24_25_26_28_29_30_34_35_36_39_40_41_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
37,7,975_5_939_551_550_552_619_617_612_440_613_608_592_587_585_39_585_586_40_586_584_38_584_605_604_399_537_536_438_540_583_37_583_540_622_555_9_555_556_496_495_551_5_975_975_,0_1_1_2_6_11_16_19_23_27_28_32_36_40_44_45_46_51_52_53_60_61_62_70_74_77_83_87_90_92_93_94_95_96_99_104_105_106_111_112_116_121_122_123_200_,100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_40_40_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
37,8,975_5_939_551_563_564_565_568_574_531_573_27_573_572_26_572_576_30_576_578_32_578_577_573_531_574_28_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_17_18_19_20_24_25_26_30_31_32_37_38_39_43_47_48_51_52_53_56_58_60_62_65_66_67_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_20_20_0_0_0_0_0_0_0_0_0_
38,1,975_5_939_551_563_562_567_499_569_23_569_572_26_572_571_25_571_570_24_570_500_566_20_566_567_562_563_551_5_975_975_,0_1_1_2_5_9_11_13_15_16_17_23_24_25_30_31_32_37_38_39_40_42_43_44_48_50_54_57_58_59_200_,100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_0_0_
38,2,975_5_939_551_563_564_565_19_565_568_22_568_533_569_570_24_570_569_23_569_565_564_18_564_563_551_5_975_975_,0_1_1_2_5_7_9_10_11_13_14_15_17_18_22_23_24_28_29_30_35_37_38_39_41_44_45_46_200_,100_100_100_100_100_100_100_100_80_80_80_60_60_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_0_
38,3,975_5_939_551_563_564_565_568_574_575_581_35_581_582_36_582_579_33_579_580_34_580_575_29_575_574_568_565_564_563_551_5_975_975_,0_1_1_2_5_7_9_11_14_18_22_23_24_29_30_31_36_37_38_42_43_44_49_50_51_55_58_60_62_64_67_68_69_200_,100_100_100_100_100_100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_0_0_0_
38,4,975_5_939_551_550_553_7_553_496_556_10_556_557_11_557_558_12_558_561_15_561_494_563_551_5_975_975_,0_1_1_2_6_9_10_11_13_14_15_16_20_21_22_25_26_27_30_31_32_33_36_39_40_41_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_0_0_
38,5,975_5_939_551_550_549_3_549_547_1_547_548_2_548_552_6_552_550_4_550_551_5_975_975_,0_1_1_2_6_8_9_10_14_15_16_18_19_20_24_25_26_31_32_33_37_38_39_200_,100_100_100_100_100_100_100_80_80_80_60_60_60_40_40_40_20_20_20_0_0_0_0_0_
38,6,975_5_551_563_562_567_21_567_562_16_562_559_13_559_562_563_17_563_551_5_975_975_,0_1_2_5_9_11_12_13_15_16_17_21_22_23_27_31_32_33_36_37_38_200_,100_100_80_80_80_80_80_60_60_60_40_40_40_20_20_20_20_0_0_0_0_0_
38,7,975_5_939_551_495_560_14_560_553_552_6_552_435_554_8_554_622_540_583_37_583_540_622_555_9_555_556_496_495_551_5_975_975_,0_1_1_2_7_8_9_10_13_16_17_18_20_23_24_25_31_34_35_36_37_38_41_46_47_48_53_54_58_63_64_65_200_,100_100_100_100_100_100_100_80_80_80_80_60_60_60_60_40_40_40_40_40_20_20_20_20_20_0_0_0_0_0_0_0_0_
